ID,Pred
2015_1112_1318,0.95
2015_1112_1320,0.95
2015_1112_1323,0.05
2015_1112_1326,0.95
2015_1112_1328,0.928308178512
2015_1112_1329,0.95
2015_1112_1332,0.95
2015_1112_1344,0.95
2015_1112_1345,0.95
2015_1112_1352,0.05
2015_1112_1361,0.95
2015_1112_1372,0.05
2015_1112_1374,0.252008451612
2015_1112_1385,0.882605807731
2015_1112_1400,0.95
2015_1112_1411,0.95
2015_1112_1412,0.95
2015_1112_1414,0.131496340918
2015_1112_1417,0.05
2015_1112_1428,0.95
2015_1112_1433,0.95
2015_1112_1434,0.05
2015_1112_1437,0.95
2015_1112_1438,0.05
2015_1112_1452,0.674069211396
2015_1112_1455,0.05
2015_1112_1458,0.95
2015_1112_1459,0.95
2015_1112_1461,0.95
2015_1112_1462,0.05
2015_1116_1124,0.05
2015_1116_1125,0.061455464712
2015_1116_1129,0.95
2015_1116_1138,0.95
2015_1116_1139,0.95
2015_1116_1140,0.05
2015_1116_1153,0.95
2015_1116_1157,0.05
2015_1116_1172,0.05
2015_1116_1173,0.95
2015_1116_1181,0.95
2015_1116_1186,0.05
2015_1116_1207,0.95
2015_1116_1208,0.95
2015_1116_1209,0.05
2015_1116_1211,0.95
2015_1116_1214,0.05
2015_1116_1217,0.95
2015_1116_1231,0.95
2015_1116_1234,0.726852961226
2015_1116_1235,0.95
2015_1116_1242,0.95
2015_1116_1246,0.05
2015_1116_1248,0.95
2015_1116_1257,0.95
2015_1116_1261,0.95
2015_1116_1264,0.95
2015_1116_1268,0.95
2015_1116_1277,0.95
2015_1116_1279,0.95
2015_1116_1295,0.924083070377
2015_1116_1301,0.95
2015_1116_1308,0.05
2015_1116_1314,0.05
2015_1116_1316,0.95
2015_1116_1318,0.625287634553
2015_1116_1320,0.95
2015_1116_1323,0.919310452857
2015_1116_1326,0.95
2015_1116_1328,0.95
2015_1116_1329,0.94524842784
2015_1116_1332,0.95
2015_1116_1344,0.95
2015_1116_1345,0.95
2015_1116_1352,0.05
2015_1116_1361,0.95
2015_1116_1372,0.0552823396564
2015_1116_1374,0.356165481747
2015_1116_1385,0.95
2015_1116_1400,0.95
2015_1116_1411,0.95
2015_1116_1412,0.95
2015_1116_1414,0.05
2015_1116_1417,0.141431418329
2015_1116_1428,0.05
2015_1116_1433,0.95
2015_1116_1434,0.220134968495
2015_1116_1437,0.05
2015_1116_1438,0.95
2015_1116_1452,0.95
2015_1116_1455,0.95
2015_1116_1458,0.05
2015_1116_1459,0.95
2015_1116_1461,0.05
2015_1116_1462,0.95
2015_1124_1125,0.05
2015_1124_1129,0.95
2015_1124_1138,0.95
2015_1124_1139,0.95
2015_1124_1140,0.05
2015_1124_1153,0.95
2015_1124_1157,0.141831188428
2015_1124_1172,0.05
2015_1124_1173,0.95
2015_1124_1181,0.0944114135977
2015_1124_1186,0.05
2015_1124_1207,0.05
2015_1124_1208,0.95
2015_1124_1209,0.0534759377882
2015_1124_1211,0.95
2015_1124_1214,0.210789071393
2015_1124_1217,0.05
2015_1124_1231,0.95
2015_1124_1234,0.95
2015_1124_1235,0.525564945877
2015_1124_1242,0.05
2015_1124_1246,0.05
2015_1124_1248,0.95
2015_1124_1257,0.95
2015_1124_1261,0.95
2015_1124_1264,0.0500230323411
2015_1124_1268,0.95
2015_1124_1277,0.95
2015_1124_1279,0.95
2015_1124_1295,0.95
2015_1124_1301,0.95
2015_1124_1308,0.05
2015_1124_1314,0.05
2015_1124_1316,0.95
2015_1124_1318,0.95
2015_1124_1320,0.95
2015_1124_1323,0.557661729967
2015_1124_1326,0.95
2015_1124_1328,0.05
2015_1124_1329,0.95
2015_1124_1332,0.95
2015_1124_1344,0.95
2015_1124_1345,0.95
2015_1124_1352,0.210615951251
2015_1124_1361,0.95
2015_1124_1372,0.95
2015_1124_1374,0.93873716684
2015_1124_1385,0.05
2015_1124_1400,0.699790410115
2015_1124_1411,0.95
2015_1124_1412,0.95
2015_1124_1414,0.95
2015_1124_1417,0.05
2015_1124_1428,0.95
2015_1124_1433,0.95
2015_1124_1434,0.05
2015_1124_1437,0.95
2015_1124_1438,0.95
2015_1124_1452,0.05
2015_1124_1455,0.05
2015_1124_1458,0.95
2015_1124_1459,0.690598254459
2015_1124_1461,0.95
2015_1124_1462,0.05
2015_1125_1129,0.95
2015_1125_1138,0.05
2015_1125_1139,0.95
2015_1125_1140,0.95
2015_1125_1153,0.05
2015_1125_1157,0.95
2015_1125_1172,0.05
2015_1125_1173,0.05
2015_1125_1181,0.95
2015_1125_1186,0.05
2015_1125_1207,0.136904686178
2015_1125_1208,0.95
2015_1125_1209,0.05
2015_1125_1211,0.716071478689
2015_1125_1214,0.95
2015_1125_1217,0.05
2015_1125_1231,0.95
2015_1125_1234,0.0771806410513
2015_1125_1235,0.886384670761
2015_1125_1242,0.505403439645
2015_1125_1246,0.95
2015_1125_1248,0.95
2015_1125_1257,0.886588909298
2015_1125_1261,0.05
2015_1125_1264,0.05
2015_1125_1268,0.95
2015_1125_1277,0.05
2015_1125_1279,0.633531331559
2015_1125_1295,0.919254682311
2015_1125_1301,0.95
2015_1125_1308,0.95
2015_1125_1314,0.608144209954
2015_1125_1316,0.740536785584
2015_1125_1318,0.635809518325
2015_1125_1320,0.95
2015_1125_1323,0.95
2015_1125_1326,0.95
2015_1125_1328,0.95
2015_1125_1329,0.95
2015_1125_1332,0.95
2015_1125_1344,0.0571905560636
2015_1125_1345,0.0711421263487
2015_1125_1352,0.901084192788
2015_1125_1361,0.95
2015_1125_1372,0.0753610685312
2015_1125_1374,0.95
2015_1125_1385,0.95
2015_1125_1400,0.931161794579
2015_1125_1411,0.95
2015_1125_1412,0.0562917461574
2015_1125_1414,0.95
2015_1125_1417,0.95
2015_1125_1428,0.106822231849
2015_1125_1433,0.95
2015_1125_1434,0.625848861065
2015_1125_1437,0.95
2015_1125_1438,0.427957900832
2015_1125_1452,0.684151250929
2015_1125_1455,0.05
2015_1125_1458,0.95
2015_1125_1459,0.05
2015_1125_1461,0.598306960929
2015_1125_1462,0.390725559898
2015_1129_1138,0.931984597659
2015_1129_1139,0.05
2015_1129_1140,0.216278666145
2015_1129_1153,0.05
2015_1129_1157,0.95
2015_1129_1172,0.05
2015_1129_1173,0.05
2015_1129_1181,0.05
2015_1129_1186,0.612318755243
2015_1129_1207,0.95
2015_1129_1208,0.32318109753
2015_1129_1209,0.361341825254
2015_1129_1211,0.05
2015_1129_1214,0.95
2015_1129_1217,0.227998897214
2015_1129_1231,0.278753785836
2015_1129_1234,0.05
2015_1129_1235,0.05
2015_1129_1242,0.05
2015_1129_1246,0.05
2015_1129_1248,0.05
2015_1129_1257,0.05
2015_1129_1261,0.05
2015_1129_1264,0.05
2015_1129_1268,0.05
2015_1129_1277,0.05
2015_1129_1279,0.05
2015_1129_1295,0.95
2015_1129_1301,0.05
2015_1129_1308,0.95
2015_1129_1314,0.05
2015_1129_1316,0.05
2015_1129_1318,0.05
2015_1129_1320,0.95
2015_1129_1323,0.05
2015_1129_1326,0.05
2015_1129_1328,0.05
2015_1129_1329,0.05
2015_1129_1332,0.05
2015_1129_1344,0.05
2015_1129_1345,0.05
2015_1129_1352,0.751092974424
2015_1129_1361,0.95
2015_1129_1372,0.05
2015_1129_1374,0.05
2015_1129_1385,0.05
2015_1129_1400,0.886724955794
2015_1129_1411,0.05
2015_1129_1412,0.05
2015_1129_1414,0.05
2015_1129_1417,0.05
2015_1129_1428,0.05
2015_1129_1433,0.05
2015_1129_1434,0.05
2015_1129_1437,0.05
2015_1129_1438,0.05
2015_1129_1452,0.05
2015_1129_1455,0.05
2015_1129_1458,0.05
2015_1129_1459,0.95
2015_1129_1461,0.95
2015_1129_1462,0.05
2015_1138_1139,0.05
2015_1138_1140,0.066023261292
2015_1138_1153,0.450198037001
2015_1138_1157,0.05
2015_1138_1172,0.05
2015_1138_1173,0.05
2015_1138_1181,0.121301662407
2015_1138_1186,0.523774836667
2015_1138_1207,0.05
2015_1138_1208,0.05
2015_1138_1209,0.95
2015_1138_1211,0.121560940953
2015_1138_1214,0.05
2015_1138_1217,0.05
2015_1138_1231,0.05
2015_1138_1234,0.05
2015_1138_1235,0.121912088577
2015_1138_1242,0.05
2015_1138_1246,0.073710453729
2015_1138_1248,0.05
2015_1138_1257,0.05
2015_1138_1261,0.05
2015_1138_1264,0.05
2015_1138_1268,0.05
2015_1138_1277,0.05
2015_1138_1279,0.05
2015_1138_1295,0.05
2015_1138_1301,0.05
2015_1138_1308,0.05
2015_1138_1314,0.118510353449
2015_1138_1316,0.05
2015_1138_1318,0.05
2015_1138_1320,0.05
2015_1138_1323,0.112976399756
2015_1138_1326,0.05
2015_1138_1328,0.05
2015_1138_1329,0.05
2015_1138_1332,0.05
2015_1138_1344,0.05
2015_1138_1345,0.05
2015_1138_1352,0.05
2015_1138_1361,0.0822637702267
2015_1138_1372,0.95
2015_1138_1374,0.050996516048
2015_1138_1385,0.05
2015_1138_1400,0.05
2015_1138_1411,0.05
2015_1138_1412,0.05
2015_1138_1414,0.05
2015_1138_1417,0.05
2015_1138_1428,0.05
2015_1138_1433,0.05
2015_1138_1434,0.95
2015_1138_1437,0.118130248887
2015_1138_1438,0.05
2015_1138_1452,0.05
2015_1138_1455,0.05
2015_1138_1458,0.05
2015_1138_1459,0.05
2015_1138_1461,0.05
2015_1138_1462,0.072171447591
2015_1139_1140,0.05
2015_1139_1153,0.05
2015_1139_1157,0.95
2015_1139_1172,0.05
2015_1139_1173,0.05
2015_1139_1181,0.95
2015_1139_1186,0.771619385713
2015_1139_1207,0.05
2015_1139_1208,0.05
2015_1139_1209,0.95
2015_1139_1211,0.05
2015_1139_1214,0.95
2015_1139_1217,0.05
2015_1139_1231,0.95
2015_1139_1234,0.05
2015_1139_1235,0.05
2015_1139_1242,0.05
2015_1139_1246,0.05
2015_1139_1248,0.05
2015_1139_1257,0.05
2015_1139_1261,0.05
2015_1139_1264,0.05
2015_1139_1268,0.95
2015_1139_1277,0.05
2015_1139_1279,0.95
2015_1139_1295,0.95
2015_1139_1301,0.05
2015_1139_1308,0.95
2015_1139_1314,0.05
2015_1139_1316,0.95
2015_1139_1318,0.0700496459175
2015_1139_1320,0.26060229403
2015_1139_1323,0.05
2015_1139_1326,0.5235302559
2015_1139_1328,0.05
2015_1139_1329,0.05
2015_1139_1332,0.05
2015_1139_1344,0.05
2015_1139_1345,0.95
2015_1139_1352,0.95
2015_1139_1361,0.95
2015_1139_1372,0.05
2015_1139_1374,0.05
2015_1139_1385,0.05
2015_1139_1400,0.95
2015_1139_1411,0.95
2015_1139_1412,0.198615392752
2015_1139_1414,0.95
2015_1139_1417,0.05
2015_1139_1428,0.05
2015_1139_1433,0.05
2015_1139_1434,0.05
2015_1139_1437,0.05
2015_1139_1438,0.95
2015_1139_1452,0.05
2015_1139_1455,0.05
2015_1139_1458,0.0926928524891
2015_1139_1459,0.95
2015_1139_1461,0.95
2015_1139_1462,0.05
2015_1140_1153,0.95
2015_1140_1157,0.876409607709
2015_1140_1172,0.95
2015_1140_1173,0.95
2015_1140_1181,0.05
2015_1140_1186,0.929258992431
2015_1140_1207,0.95
2015_1140_1208,0.95
2015_1140_1209,0.215124353456
2015_1140_1211,0.95
2015_1140_1214,0.05
2015_1140_1217,0.931675033912
2015_1140_1231,0.05
2015_1140_1234,0.95
2015_1140_1235,0.95
2015_1140_1242,0.95
2015_1140_1246,0.898321308721
2015_1140_1248,0.05
2015_1140_1257,0.95
2015_1140_1261,0.42786461651
2015_1140_1264,0.05
2015_1140_1268,0.95
2015_1140_1277,0.95
2015_1140_1279,0.201868172846
2015_1140_1295,0.05
2015_1140_1301,0.95
2015_1140_1308,0.05
2015_1140_1314,0.95
2015_1140_1316,0.05
2015_1140_1318,0.05
2015_1140_1320,0.95
2015_1140_1323,0.95
2015_1140_1326,0.95
2015_1140_1328,0.546721738473
2015_1140_1329,0.95
2015_1140_1332,0.95
2015_1140_1344,0.95
2015_1140_1345,0.95
2015_1140_1352,0.05
2015_1140_1361,0.95
2015_1140_1372,0.05
2015_1140_1374,0.95
2015_1140_1385,0.95
2015_1140_1400,0.05
2015_1140_1411,0.05
2015_1140_1412,0.95
2015_1140_1414,0.181327287209
2015_1140_1417,0.05
2015_1140_1428,0.95
2015_1140_1433,0.95
2015_1140_1434,0.05
2015_1140_1437,0.737443738496
2015_1140_1438,0.95
2015_1140_1452,0.95
2015_1140_1455,0.95
2015_1140_1458,0.95
2015_1140_1459,0.95
2015_1140_1461,0.95
2015_1140_1462,0.95
2015_1153_1157,0.95
2015_1153_1172,0.95
2015_1153_1173,0.95
2015_1153_1181,0.05
2015_1153_1186,0.811133214557
2015_1153_1207,0.95
2015_1153_1208,0.95
2015_1153_1209,0.899314651657
2015_1153_1211,0.05
2015_1153_1214,0.95
2015_1153_1217,0.701902548594
2015_1153_1231,0.95
2015_1153_1234,0.05
2015_1153_1235,0.95
2015_1153_1242,0.95
2015_1153_1246,0.05
2015_1153_1248,0.95
2015_1153_1257,0.95
2015_1153_1261,0.339571541046
2015_1153_1264,0.95
2015_1153_1268,0.95
2015_1153_1277,0.126845043477
2015_1153_1279,0.95
2015_1153_1295,0.95
2015_1153_1301,0.05
2015_1153_1308,0.95
2015_1153_1314,0.0942807089582
2015_1153_1316,0.95
2015_1153_1318,0.95
2015_1153_1320,0.95
2015_1153_1323,0.05
2015_1153_1326,0.552553881234
2015_1153_1328,0.05
2015_1153_1329,0.05
2015_1153_1332,0.95
2015_1153_1344,0.400390628219
2015_1153_1345,0.112095128793
2015_1153_1352,0.95
2015_1153_1361,0.95
2015_1153_1372,0.05
2015_1153_1374,0.05
2015_1153_1385,0.95
2015_1153_1400,0.95
2015_1153_1411,0.95
2015_1153_1412,0.95
2015_1153_1414,0.95
2015_1153_1417,0.881091726097
2015_1153_1428,0.95
2015_1153_1433,0.95
2015_1153_1434,0.95
2015_1153_1437,0.0718997055846
2015_1153_1438,0.95
2015_1153_1452,0.95
2015_1153_1455,0.762609038335
2015_1153_1458,0.95
2015_1153_1459,0.95
2015_1153_1461,0.05
2015_1153_1462,0.95
2015_1157_1172,0.938448471822
2015_1157_1173,0.05
2015_1157_1181,0.95
2015_1157_1186,0.95
2015_1157_1207,0.05
2015_1157_1208,0.05
2015_1157_1209,0.05
2015_1157_1211,0.95
2015_1157_1214,0.0891567079304
2015_1157_1217,0.05
2015_1157_1231,0.121509087688
2015_1157_1234,0.05
2015_1157_1235,0.95
2015_1157_1242,0.866196509785
2015_1157_1246,0.871156211042
2015_1157_1248,0.05
2015_1157_1257,0.05
2015_1157_1261,0.05
2015_1157_1264,0.05
2015_1157_1268,0.05
2015_1157_1277,0.539739519245
2015_1157_1279,0.05
2015_1157_1295,0.193341599738
2015_1157_1301,0.05
2015_1157_1308,0.05
2015_1157_1314,0.95
2015_1157_1316,0.05
2015_1157_1318,0.05
2015_1157_1320,0.05
2015_1157_1323,0.867281173
2015_1157_1326,0.05
2015_1157_1328,0.95
2015_1157_1329,0.05
2015_1157_1332,0.0874610527665
2015_1157_1344,0.142440945276
2015_1157_1345,0.117253813047
2015_1157_1352,0.913393292285
2015_1157_1361,0.0632543471775
2015_1157_1372,0.05
2015_1157_1374,0.949857909909
2015_1157_1385,0.05
2015_1157_1400,0.05
2015_1157_1411,0.448505737939
2015_1157_1412,0.05
2015_1157_1414,0.95
2015_1157_1417,0.05
2015_1157_1428,0.0642036959189
2015_1157_1433,0.95
2015_1157_1434,0.05
2015_1157_1437,0.95
2015_1157_1438,0.05
2015_1157_1452,0.756675451546
2015_1157_1455,0.05
2015_1157_1458,0.928245552567
2015_1157_1459,0.05
2015_1157_1461,0.577030144501
2015_1157_1462,0.95
2015_1172_1173,0.95
2015_1172_1181,0.05
2015_1172_1186,0.95
2015_1172_1207,0.95
2015_1172_1208,0.95
2015_1172_1209,0.95
2015_1172_1211,0.95
2015_1172_1214,0.05
2015_1172_1217,0.95
2015_1172_1231,0.95
2015_1172_1234,0.95
2015_1172_1235,0.95
2015_1172_1242,0.05
2015_1172_1246,0.05
2015_1172_1248,0.95
2015_1172_1257,0.95
2015_1172_1261,0.95
2015_1172_1264,0.95
2015_1172_1268,0.95
2015_1172_1277,0.95
2015_1172_1279,0.95
2015_1172_1295,0.95
2015_1172_1301,0.95
2015_1172_1308,0.919787287192
2015_1172_1314,0.95
2015_1172_1316,0.164029678855
2015_1172_1318,0.95
2015_1172_1320,0.95
2015_1172_1323,0.05
2015_1172_1326,0.692930548791
2015_1172_1328,0.95
2015_1172_1329,0.95
2015_1172_1332,0.95
2015_1172_1344,0.95
2015_1172_1345,0.95
2015_1172_1352,0.0505278206116
2015_1172_1361,0.95
2015_1172_1372,0.95
2015_1172_1374,0.95
2015_1172_1385,0.95
2015_1172_1400,0.95
2015_1172_1411,0.95
2015_1172_1412,0.05
2015_1172_1414,0.0974926429447
2015_1172_1417,0.95
2015_1172_1428,0.95
2015_1172_1433,0.95
2015_1172_1434,0.777202043455
2015_1172_1437,0.95
2015_1172_1438,0.05
2015_1172_1452,0.05
2015_1172_1455,0.95
2015_1172_1458,0.95
2015_1172_1459,0.95
2015_1172_1461,0.95
2015_1172_1462,0.05
2015_1173_1181,0.95
2015_1173_1186,0.95
2015_1173_1207,0.95
2015_1173_1208,0.95
2015_1173_1209,0.94173797587
2015_1173_1211,0.218465500525
2015_1173_1214,0.95
2015_1173_1217,0.180294948485
2015_1173_1231,0.95
2015_1173_1234,0.95
2015_1173_1235,0.05
2015_1173_1242,0.05
2015_1173_1246,0.05
2015_1173_1248,0.95
2015_1173_1257,0.05
2015_1173_1261,0.05
2015_1173_1264,0.781859583946
2015_1173_1268,0.784569859152
2015_1173_1277,0.05
2015_1173_1279,0.95
2015_1173_1295,0.95
2015_1173_1301,0.95
2015_1173_1308,0.95
2015_1173_1314,0.05
2015_1173_1316,0.95
2015_1173_1318,0.95
2015_1173_1320,0.95
2015_1173_1323,0.05
2015_1173_1326,0.05
2015_1173_1328,0.05
2015_1173_1329,0.391934531073
2015_1173_1332,0.05
2015_1173_1344,0.70854400755
2015_1173_1345,0.05
2015_1173_1352,0.923237855226
2015_1173_1361,0.95
2015_1173_1372,0.05
2015_1173_1374,0.95
2015_1173_1385,0.05
2015_1173_1400,0.05
2015_1173_1411,0.95
2015_1173_1412,0.051608093317
2015_1173_1414,0.95
2015_1173_1417,0.95
2015_1173_1428,0.05
2015_1173_1433,0.95
2015_1173_1434,0.95
2015_1173_1437,0.05
2015_1173_1438,0.05
2015_1173_1452,0.05
2015_1173_1455,0.95
2015_1173_1458,0.95
2015_1173_1459,0.95
2015_1173_1461,0.95
2015_1173_1462,0.05
2015_1181_1186,0.05
2015_1181_1207,0.796075853782
2015_1181_1208,0.95
2015_1181_1209,0.0647617749103
2015_1181_1211,0.632664703251
2015_1181_1214,0.05
2015_1181_1217,0.95
2015_1181_1231,0.95
2015_1181_1234,0.05
2015_1181_1235,0.95
2015_1181_1242,0.05
2015_1181_1246,0.824012003455
2015_1181_1248,0.95
2015_1181_1257,0.95
2015_1181_1261,0.95
2015_1181_1264,0.95
2015_1181_1268,0.773062035877
2015_1181_1277,0.95
2015_1181_1279,0.95
2015_1181_1295,0.916362751506
2015_1181_1301,0.95
2015_1181_1308,0.05
2015_1181_1314,0.05
2015_1181_1316,0.95
2015_1181_1318,0.914472165561
2015_1181_1320,0.95
2015_1181_1323,0.95
2015_1181_1326,0.95
2015_1181_1328,0.95
2015_1181_1329,0.95
2015_1181_1332,0.95
2015_1181_1344,0.95
2015_1181_1345,0.95
2015_1181_1352,0.05
2015_1181_1361,0.05
2015_1181_1372,0.05
2015_1181_1374,0.05
2015_1181_1385,0.95
2015_1181_1400,0.95
2015_1181_1411,0.95
2015_1181_1412,0.95
2015_1181_1414,0.05
2015_1181_1417,0.40513569168
2015_1181_1428,0.95
2015_1181_1433,0.95
2015_1181_1434,0.95
2015_1181_1437,0.95
2015_1181_1438,0.95
2015_1181_1452,0.05
2015_1181_1455,0.95
2015_1181_1458,0.95
2015_1181_1459,0.95
2015_1181_1461,0.95
2015_1181_1462,0.95
2015_1186_1207,0.05
2015_1186_1208,0.05
2015_1186_1209,0.95
2015_1186_1211,0.95
2015_1186_1214,0.848708150262
2015_1186_1217,0.05
2015_1186_1231,0.110590933623
2015_1186_1234,0.05
2015_1186_1235,0.95
2015_1186_1242,0.95
2015_1186_1246,0.95
2015_1186_1248,0.05
2015_1186_1257,0.0743638672565
2015_1186_1261,0.05
2015_1186_1264,0.05
2015_1186_1268,0.234205539898
2015_1186_1277,0.05
2015_1186_1279,0.05
2015_1186_1295,0.05
2015_1186_1301,0.05
2015_1186_1308,0.171585417634
2015_1186_1314,0.95
2015_1186_1316,0.05
2015_1186_1318,0.287581676946
2015_1186_1320,0.95
2015_1186_1323,0.928552279257
2015_1186_1326,0.05
2015_1186_1328,0.95
2015_1186_1329,0.0898329662801
2015_1186_1332,0.95
2015_1186_1344,0.95
2015_1186_1345,0.05
2015_1186_1352,0.937681989234
2015_1186_1361,0.05
2015_1186_1372,0.95
2015_1186_1374,0.05
2015_1186_1385,0.05
2015_1186_1400,0.05
2015_1186_1411,0.05
2015_1186_1412,0.05
2015_1186_1414,0.95
2015_1186_1417,0.05
2015_1186_1428,0.13755310798
2015_1186_1433,0.115734127817
2015_1186_1434,0.95
2015_1186_1437,0.95
2015_1186_1438,0.95
2015_1186_1452,0.95
2015_1186_1455,0.05
2015_1186_1458,0.95
2015_1186_1459,0.05
2015_1186_1461,0.05
2015_1186_1462,0.95
2015_1207_1208,0.95
2015_1207_1209,0.340251597653
2015_1207_1211,0.05
2015_1207_1214,0.95
2015_1207_1217,0.95
2015_1207_1231,0.05
2015_1207_1234,0.05
2015_1207_1235,0.05
2015_1207_1242,0.95
2015_1207_1246,0.664390193556
2015_1207_1248,0.95
2015_1207_1257,0.95
2015_1207_1261,0.05
2015_1207_1264,0.330228466695
2015_1207_1268,0.95
2015_1207_1277,0.05
2015_1207_1279,0.95
2015_1207_1295,0.95
2015_1207_1301,0.05
2015_1207_1308,0.05
2015_1207_1314,0.05
2015_1207_1316,0.95
2015_1207_1318,0.95
2015_1207_1320,0.95
2015_1207_1323,0.95
2015_1207_1326,0.05
2015_1207_1328,0.172382899686
2015_1207_1329,0.05
2015_1207_1332,0.05
2015_1207_1344,0.05
2015_1207_1345,0.05
2015_1207_1352,0.95
2015_1207_1361,0.95
2015_1207_1372,0.05
2015_1207_1374,0.05
2015_1207_1385,0.05
2015_1207_1400,0.95
2015_1207_1411,0.95
2015_1207_1412,0.95
2015_1207_1414,0.95
2015_1207_1417,0.95
2015_1207_1428,0.05
2015_1207_1433,0.05
2015_1207_1434,0.426038085433
2015_1207_1437,0.845862459006
2015_1207_1438,0.0627874642822
2015_1207_1452,0.95
2015_1207_1455,0.95
2015_1207_1458,0.95
2015_1207_1459,0.95
2015_1207_1461,0.05
2015_1207_1462,0.05
2015_1208_1209,0.948833937909
2015_1208_1211,0.05
2015_1208_1214,0.919584720259
2015_1208_1217,0.0862105349083
2015_1208_1231,0.05
2015_1208_1234,0.05
2015_1208_1235,0.0763328972887
2015_1208_1242,0.909433205312
2015_1208_1246,0.05
2015_1208_1248,0.05
2015_1208_1257,0.05
2015_1208_1261,0.105304461935
2015_1208_1264,0.95
2015_1208_1268,0.95
2015_1208_1277,0.05
2015_1208_1279,0.95
2015_1208_1295,0.95
2015_1208_1301,0.95
2015_1208_1308,0.95
2015_1208_1314,0.05
2015_1208_1316,0.05
2015_1208_1318,0.05
2015_1208_1320,0.95
2015_1208_1323,0.734839309111
2015_1208_1326,0.05
2015_1208_1328,0.795356405991
2015_1208_1329,0.05
2015_1208_1332,0.05
2015_1208_1344,0.05
2015_1208_1345,0.05
2015_1208_1352,0.890314140281
2015_1208_1361,0.05
2015_1208_1372,0.05
2015_1208_1374,0.10994787045
2015_1208_1385,0.05
2015_1208_1400,0.05
2015_1208_1411,0.05
2015_1208_1412,0.05
2015_1208_1414,0.05
2015_1208_1417,0.05
2015_1208_1428,0.05
2015_1208_1433,0.95
2015_1208_1434,0.05
2015_1208_1437,0.799190382488
2015_1208_1438,0.95
2015_1208_1452,0.05
2015_1208_1455,0.05
2015_1208_1458,0.05
2015_1208_1459,0.05
2015_1208_1461,0.05
2015_1208_1462,0.0590498397472
2015_1209_1211,0.95
2015_1209_1214,0.95
2015_1209_1217,0.05
2015_1209_1231,0.95
2015_1209_1234,0.05
2015_1209_1235,0.95
2015_1209_1242,0.926638071688
2015_1209_1246,0.946445524658
2015_1209_1248,0.05
2015_1209_1257,0.05
2015_1209_1261,0.0799688153992
2015_1209_1264,0.05
2015_1209_1268,0.770281047887
2015_1209_1277,0.95
2015_1209_1279,0.95
2015_1209_1295,0.95
2015_1209_1301,0.95
2015_1209_1308,0.664545877445
2015_1209_1314,0.95
2015_1209_1316,0.90516190454
2015_1209_1318,0.05
2015_1209_1320,0.05
2015_1209_1323,0.95
2015_1209_1326,0.05
2015_1209_1328,0.95
2015_1209_1329,0.05
2015_1209_1332,0.137750254783
2015_1209_1344,0.695286937469
2015_1209_1345,0.119588768672
2015_1209_1352,0.05
2015_1209_1361,0.386509557279
2015_1209_1372,0.95
2015_1209_1374,0.95
2015_1209_1385,0.95
2015_1209_1400,0.95
2015_1209_1411,0.935831265782
2015_1209_1412,0.05
2015_1209_1414,0.905797494495
2015_1209_1417,0.05
2015_1209_1428,0.13797948693
2015_1209_1433,0.95
2015_1209_1434,0.95
2015_1209_1437,0.95
2015_1209_1438,0.287979906829
2015_1209_1452,0.847906596711
2015_1209_1455,0.0610772720589
2015_1209_1458,0.95
2015_1209_1459,0.95
2015_1209_1461,0.05
2015_1209_1462,0.95
2015_1211_1214,0.05
2015_1211_1217,0.95
2015_1211_1231,0.95
2015_1211_1234,0.05
2015_1211_1235,0.05
2015_1211_1242,0.243074107698
2015_1211_1246,0.05
2015_1211_1248,0.95
2015_1211_1257,0.915279762211
2015_1211_1261,0.95
2015_1211_1264,0.95
2015_1211_1268,0.95
2015_1211_1277,0.05
2015_1211_1279,0.95
2015_1211_1295,0.918493883654
2015_1211_1301,0.95
2015_1211_1308,0.05
2015_1211_1314,0.95
2015_1211_1316,0.95
2015_1211_1318,0.840052675482
2015_1211_1320,0.407466408761
2015_1211_1323,0.05
2015_1211_1326,0.81778990926
2015_1211_1328,0.846549166231
2015_1211_1329,0.95
2015_1211_1332,0.95
2015_1211_1344,0.95
2015_1211_1345,0.942996735016
2015_1211_1352,0.05
2015_1211_1361,0.95
2015_1211_1372,0.203040637777
2015_1211_1374,0.05
2015_1211_1385,0.95
2015_1211_1400,0.093114717194
2015_1211_1411,0.95
2015_1211_1412,0.95
2015_1211_1414,0.0548415034924
2015_1211_1417,0.95
2015_1211_1428,0.526631255522
2015_1211_1433,0.95
2015_1211_1434,0.371846549032
2015_1211_1437,0.05
2015_1211_1438,0.166383278198
2015_1211_1452,0.302488444097
2015_1211_1455,0.95
2015_1211_1458,0.05
2015_1211_1459,0.95
2015_1211_1461,0.95
2015_1211_1462,0.05
2015_1214_1217,0.124602292433
2015_1214_1231,0.157484896113
2015_1214_1234,0.116188599715
2015_1214_1235,0.95
2015_1214_1242,0.05
2015_1214_1246,0.95
2015_1214_1248,0.05
2015_1214_1257,0.05
2015_1214_1261,0.117790686039
2015_1214_1264,0.05
2015_1214_1268,0.05
2015_1214_1277,0.121923292866
2015_1214_1279,0.95
2015_1214_1295,0.95
2015_1214_1301,0.16582409103
2015_1214_1308,0.840381604739
2015_1214_1314,0.95
2015_1214_1316,0.05
2015_1214_1318,0.05
2015_1214_1320,0.05
2015_1214_1323,0.95
2015_1214_1326,0.074551437357
2015_1214_1328,0.05
2015_1214_1329,0.05
2015_1214_1332,0.121666452023
2015_1214_1344,0.0872958213895
